game_id,me_playing,my_board_nb_creatures,my_board_total_attack,my_board_total_health,my_class,my_hand,my_health,opponent_board_nb_creatures,opponent_board_total_attack,opponent_board_total_health,opponent_class,opponent_hand,opponent_health,result,turn_id,turns_to_end
866,False,2,5.0,8.0,Priest,5,30,4,5.0,10.0,Warlock,3,29,1,5,1
866,True,2,5.0,8.0,Priest,6,30,4,5.0,10.0,Warlock,3,26,1,6,0
1233,True,1,2.0,2.0,Hunter,4,30,1,2.0,2.0,Paladin,4,30,1,1,20
1233,False,1,2.0,2.0,Hunter,4,28,2,4.0,3.0,Paladin,4,30,1,2,19
1233,True,2,4.0,4.0,Hunter,4,28,2,4.0,3.0,Paladin,4,28,1,3,18
1233,False,2,4.0,4.0,Hunter,4,24,3,7.0,5.0,Paladin,3,28,1,4,17
1233,True,1,3.0,2.0,Hunter,4,24,1,2.0,2.0,Paladin,3,28,1,5,16
1233,False,0,0.0,0.0,Hunter,4,24,0,0.0,0.0,Paladin,4,27,1,6,15
1233,True,1,5.0,5.0,Hunter,4,24,0,0.0,0.0,Paladin,4,27,1,7,14
1233,False,1,5.0,5.0,Hunter,4,24,1,2.0,2.0,Paladin,4,27,1,8,13
1233,True,3,12.0,10.0,Hunter,4,24,1,2.0,2.0,Paladin,4,22,1,9,12
1233,False,2,7.0,7.0,Hunter,4,24,1,6.0,6.0,Paladin,3,20,1,10,11
1233,True,2,6.0,6.0,Hunter,3,24,1,2.0,2.0,Paladin,3,18,1,11,10
1233,False,3,9.0,9.0,Hunter,3,22,3,6.0,9.0,Paladin,2,18,1,12,9
1233,True,3,11.0,12.0,Hunter,2,22,2,3.0,4.0,Paladin,2,13,1,13,8
1233,False,1,4.0,3.0,Hunter,2,20,3,3.0,3.0,Paladin,2,13,1,14,7
1233,True,2,10.0,8.0,Hunter,2,20,3,3.0,3.0,Paladin,2,11,1,15,6
1233,False,2,10.0,8.0,Hunter,2,17,6,9.0,12.0,Paladin,0,11,1,16,5
1233,True,5,18.0,11.0,Hunter,0,17,6,7.0,9.0,Paladin,0,11,1,17,4
1233,False,3,10.0,8.0,Hunter,0,17,6,13.0,12.0,Paladin,0,11,1,18,3
1233,True,4,16.0,12.0,Hunter,0,17,5,12.0,11.0,Paladin,0,5,1,19,2
1233,False,3,8.0,7.0,Hunter,0,16,4,15.0,9.0,Paladin,0,5,1,20,1
1233,True,4,14.0,12.0,Hunter,0,16,4,15.0,9.0,Paladin,0,5,1,21,0
740,True,1,1.0,2.0,Priest,5,30,0,0.0,0.0,Paladin,5,30,1,1,20
740,False,1,1.0,2.0,Priest,5,30,1,2.0,2.0,Paladin,5,30,1,2,19
740,True,1,1.0,4.0,Priest,5,30,1,2.0,1.0,Paladin,5,29,1,3,18
740,False,1,1.0,4.0,Priest,5,27,4,5.0,4.0,Paladin,3,29,1,4,17
740,True,1,1.0,3.0,Priest,5,27,2,2.0,2.0,Paladin,3,29,1,5,16
740,False,0,0.0,0.0,Priest,5,27,1,4.0,3.0,Paladin,3,28,1,6,15
740,True,2,5.0,10.0,Priest,4,27,1,4.0,3.0,Paladin,3,28,1,7,14
740,False,2,5.0,5.0,Priest,4,27,2,6.0,3.0,Paladin,2,26,1,8,13
740,True,3,9.0,10.0,Priest,4,27,2,6.0,3.0,Paladin,2,26,1,9,12
740,False,3,9.0,9.0,Priest,4,27,3,11.0,12.0,Paladin,2,24,1,10,11
740,True,1,4.0,5.0,Priest,4,30,1,3.0,2.0,Paladin,2,22,1,11,10
740,False,1,4.0,5.0,Priest,4,26,2,5.0,4.0,Paladin,1,22,1,12,9
740,True,1,4.0,2.0,Priest,4,26,0,0.0,0.0,Paladin,1,22,1,13,8
740,False,1,4.0,2.0,Priest,4,26,1,6.0,6.0,Paladin,1,22,1,14,7
740,True,3,11.0,10.0,Priest,3,26,1,6.0,6.0,Paladin,1,22,1,15,6
740,False,1,4.0,1.0,Priest,3,24,2,7.0,7.0,Paladin,1,22,1,16,5
740,True,2,8.0,4.0,Priest,2,24,1,1.0,1.0,Paladin,1,22,1,17,4
740,False,2,8.0,3.0,Priest,2,14,3,9.0,8.0,Paladin,0,22,1,18,3
740,True,3,11.0,7.0,Priest,1,14,0,0.0,0.0,Paladin,0,20,1,19,2
740,False,3,11.0,7.0,Priest,1,9,2,2.0,3.0,Paladin,0,20,1,20,1
740,True,3,13.0,10.0,Priest,1,11,0,0.0,0.0,Paladin,0,14,1,21,0
1982,False,0,0.0,0.0,Warlock,5,26,1,1.0,2.0,Mage,3,30,0,1,10
1982,True,2,4.0,5.0,Warlock,3,26,1,1.0,2.0,Mage,3,30,0,2,9
1982,False,1,3.0,2.0,Warlock,3,26,3,7.0,7.0,Mage,2,29,0,3,8
1982,True,2,6.0,4.0,Warlock,3,26,2,4.0,6.0,Mage,2,24,0,4,7
1982,False,0,0.0,0.0,Warlock,3,26,2,6.0,4.0,Mage,2,24,0,5,6
1982,True,1,2.0,1.0,Warlock,4,24,2,6.0,4.0,Mage,2,24,0,6,5
1982,False,0,0.0,0.0,Warlock,4,18,3,10.0,8.0,Mage,3,24,0,7,4
1982,True,1,5.0,3.0,Warlock,2,18,2,6.0,4.0,Mage,3,24,0,8,3
1982,False,0,0.0,0.0,Warlock,2,16,2,7.0,6.0,Mage,3,24,0,9,2
1982,True,2,4.0,5.0,Warlock,2,11,2,7.0,6.0,Mage,3,24,0,10,1
1982,False,1,3.0,2.0,Warlock,2,0,1,5.0,5.0,Mage,3,24,0,11,0
969,False,1,1.0,2.0,Shaman,4,30,1,2.0,4.0,Druid,3,30,0,1,19
969,True,2,1.0,4.0,Shaman,5,30,1,2.0,4.0,Druid,3,29,0,2,18
969,False,1,1.0,2.0,Shaman,5,30,2,5.0,9.0,Druid,2,29,0,3,17
969,True,1,0.0,3.0,Shaman,4,30,2,3.0,6.0,Druid,2,29,0,4,16
969,False,0,0.0,0.0,Shaman,4,29,2,3.0,6.0,Druid,3,29,0,5,15
969,True,1,4.0,3.0,Shaman,4,29,2,3.0,6.0,Druid,3,29,0,6,14
969,False,1,4.0,3.0,Shaman,4,26,3,6.0,11.0,Druid,3,29,0,7,13
969,True,2,7.0,7.0,Shaman,4,26,2,5.0,9.0,Druid,3,29,0,8,12
969,False,1,3.0,5.0,Shaman,4,25,3,7.0,6.0,Druid,3,29,0,9,11
969,True,2,3.0,6.0,Shaman,4,25,1,2.0,1.0,Druid,3,29,0,10,10
969,False,1,3.0,5.0,Shaman,4,25,2,7.0,6.0,Druid,5,29,0,11,9
969,True,2,7.0,6.0,Shaman,4,25,1,5.0,5.0,Druid,5,29,0,12,8
969,False,1,4.0,3.0,Shaman,4,24,2,9.0,6.0,Druid,6,29,0,13,7
969,True,3,4.0,5.0,Shaman,4,24,1,5.0,2.0,Druid,6,29,0,14,6
969,False,1,2.0,2.0,Shaman,4,18,2,9.0,4.0,Druid,5,29,0,15,5
969,True,1,7.0,4.0,Shaman,3,18,1,0.0,1.0,Druid,5,29,0,16,4
969,False,1,7.0,4.0,Shaman,3,17,2,5.0,6.0,Druid,5,29,0,17,3
969,True,2,0.0,5.0,Shaman,3,17,0,0.0,0.0,Druid,5,29,0,18,2
969,False,2,0.0,5.0,Shaman,3,12,2,7.0,7.0,Druid,4,29,0,19,1
969,True,5,15.0,25.0,Shaman,1,12,2,7.0,7.0,Druid,4,29,0,20,0
1866,True,0,0.0,0.0,Rogue,5,30,0,0.0,0.0,Warrior,6,30,0,1,12
1866,False,0,0.0,0.0,Rogue,5,30,1,1.0,4.0,Warrior,6,30,0,2,11
1866,True,0,0.0,0.0,Rogue,4,30,0,0.0,0.0,Warrior,6,30,0,3,10
1866,False,0,0.0,0.0,Rogue,4,30,0,0.0,0.0,Warrior,7,30,0,4,9
1866,True,1,2.0,1.0,Rogue,4,30,0,0.0,0.0,Warrior,7,30,0,5,8
1866,False,1,2.0,1.0,Rogue,4,30,2,2.0,6.0,Warrior,5,30,0,6,7
1866,True,2,5.0,4.0,Rogue,3,29,0,0.0,0.0,Warrior,7,30,0,7,6
1866,False,2,5.0,2.0,Rogue,3,29,1,1.0,3.0,Warrior,7,29,0,8,5
1866,True,1,4.0,3.0,Rogue,4,29,0,0.0,0.0,Warrior,7,26,0,9,4
1866,False,1,4.0,3.0,Rogue,4,29,1,5.0,5.0,Warrior,7,26,0,10,3
1866,True,3,7.0,8.0,Rogue,4,29,0,0.0,0.0,Warrior,7,26,0,11,2
1866,False,0,0.0,0.0,Rogue,4,20,5,14.0,12.0,Warrior,4,26,0,12,1
1866,True,0,0.0,0.0,Rogue,7,20,5,14.0,12.0,Warrior,4,26,0,13,0
861,False,0,0.0,0.0,Priest,6,29,0,0.0,0.0,Mage,5,30,1,1,16
861,True,0,0.0,0.0,Priest,7,30,0,0.0,0.0,Mage,5,30,1,2,15
861,False,0,0.0,0.0,Priest,7,30,0,0.0,0.0,Mage,5,30,1,3,14
861,True,1,2.0,8.0,Priest,7,30,1,2.0,8.0,Mage,5,30,1,4,13
861,False,0,0.0,0.0,Priest,7,30,2,6.0,10.0,Mage,5,30,1,5,12
861,True,1,3.0,5.0,Priest,7,30,2,6.0,10.0,Mage,5,30,1,6,11
861,False,1,3.0,5.0,Priest,7,23,2,6.0,10.0,Mage,5,30,1,7,10
861,True,2,6.0,8.0,Priest,5,23,1,2.0,3.0,Mage,5,30,1,8,9
861,False,2,5.0,10.0,Priest,5,22,1,2.0,4.0,Mage,4,30,1,9,8
861,True,3,8.0,17.0,Priest,5,22,0,0.0,0.0,Mage,4,27,1,10,7
861,False,3,8.0,17.0,Priest,5,22,3,9.0,9.0,Mage,4,27,1,11,6
861,True,3,8.0,13.0,Priest,6,22,0,0.0,0.0,Mage,4,23,1,12,5
861,False,3,8.0,14.0,Priest,6,22,1,4.0,3.0,Mage,4,23,1,13,4
861,True,3,8.0,19.0,Priest,6,22,0,0.0,0.0,Mage,4,23,1,14,3
861,False,2,5.0,13.0,Priest,6,22,3,8.0,8.0,Mage,1,23,1,15,2
861,True,4,13.0,23.0,Priest,7,22,1,3.0,3.0,Mage,1,22,1,16,1
861,False,4,13.0,23.0,Priest,7,22,1,3.0,3.0,Mage,2,22,1,17,0
483,False,1,2.0,3.0,Mage,4,30,0,0.0,0.0,Rogue,5,30,0,1,15
483,True,2,4.0,4.0,Mage,4,30,0,0.0,0.0,Rogue,5,28,0,2,14
483,False,1,2.0,1.0,Mage,4,30,0,0.0,0.0,Rogue,4,28,0,3,13
483,True,2,6.0,5.0,Mage,5,30,0,0.0,0.0,Rogue,4,26,0,4,12
483,False,0,0.0,0.0,Mage,6,30,0,0.0,0.0,Rogue,5,22,0,5,11
483,True,1,4.0,3.0,Mage,6,30,0,0.0,0.0,Rogue,5,22,0,6,10
483,False,0,0.0,0.0,Mage,7,30,1,3.0,3.0,Rogue,4,22,0,7,9
483,True,3,6.0,7.0,Mage,4,30,0,0.0,0.0,Rogue,4,25,0,8,8
483,False,1,2.0,1.0,Mage,4,30,1,2.0,2.0,Rogue,3,23,0,9,7
483,True,2,6.0,4.0,Mage,3,30,1,4.0,4.0,Rogue,3,21,0,10,6
483,False,0,0.0,0.0,Mage,4,30,2,8.0,5.0,Rogue,3,19,0,11,5
483,True,1,4.0,3.0,Mage,4,30,1,4.0,4.0,Rogue,3,19,0,12,4
483,False,0,0.0,0.0,Mage,4,30,2,8.0,6.0,Rogue,4,19,0,13,3
483,True,3,9.0,9.0,Mage,2,30,2,8.0,6.0,Rogue,4,19,0,14,2
483,False,1,2.0,3.0,Mage,2,22,3,12.0,10.0,Rogue,5,19,0,15,1
483,True,3,9.0,9.0,Mage,2,22,3,12.0,10.0,Rogue,5,19,0,16,0
791,False,0,0.0,0.0,Priest,6,30,1,1.0,3.0,Warrior,4,30,1,1,22
791,True,1,2.0,8.0,Priest,5,30,1,1.0,3.0,Warrior,4,30,1,2,21
791,False,1,2.0,5.0,Priest,5,30,1,1.0,3.0,Warrior,4,28,1,3,20
791,True,2,3.0,10.0,Priest,6,30,1,1.0,3.0,Warrior,4,28,1,4,19
791,False,2,3.0,7.0,Priest,6,30,1,1.0,3.0,Warrior,4,26,1,5,18
791,True,3,6.0,10.0,Priest,6,30,0,0.0,0.0,Warrior,4,26,1,6,17
791,False,2,4.0,5.0,Priest,6,30,2,6.0,8.0,Warrior,4,24,1,7,16
791,True,3,6.0,12.0,Priest,7,30,2,6.0,5.0,Warrior,4,24,1,8,15
791,False,3,6.0,12.0,Priest,7,30,3,11.0,10.0,Warrior,4,24,1,9,14
791,True,4,8.0,18.0,Priest,8,30,1,1.0,2.0,Warrior,4,24,1,10,13
791,False,4,8.0,10.0,Priest,8,30,4,5.0,12.0,Warrior,2,24,1,11,12
791,True,4,8.0,10.0,Priest,8,30,0,0.0,0.0,Warrior,2,29,1,12,11
791,False,3,6.0,7.0,Priest,8,28,2,17.0,13.0,Warrior,0,29,1,13,10
791,True,4,12.0,10.0,Priest,8,30,2,17.0,13.0,Warrior,0,24,1,14,9
791,False,1,4.0,3.0,Priest,8,23,4,19.0,16.0,Warrior,0,18,1,15,8
791,True,1,2.0,3.0,Priest,7,27,1,1.0,3.0,Warrior,1,18,1,16,7
791,False,0,0.0,0.0,Priest,7,27,2,4.0,4.0,Warrior,1,23,1,17,6
791,True,2,4.0,8.0,Priest,6,27,1,1.0,1.0,Warrior,1,23,1,18,5
791,False,1,1.0,3.0,Priest,6,27,1,3.0,3.0,Warrior,0,23,1,19,4
791,True,1,3.0,4.0,Priest,7,30,0,0.0,0.0,Warrior,0,23,1,20,3
791,False,1,3.0,4.0,Priest,7,30,0,0.0,0.0,Warrior,1,23,1,21,2
791,True,2,6.0,9.0,Priest,7,30,0,0.0,0.0,Warrior,1,23,1,22,1
791,False,2,6.0,9.0,Priest,7,30,0,0.0,0.0,Warrior,2,23,1,23,0
255,False,1,2.0,1.0,Hunter,5,30,1,0.0,2.0,Shaman,4,30,1,1,8
255,True,2,4.0,3.0,Hunter,5,30,1,0.0,2.0,Shaman,4,28,1,2,7
255,False,2,4.0,3.0,Hunter,5,30,2,1.0,3.0,Shaman,5,28,1,3,6
255,True,2,4.0,2.0,Hunter,5,30,1,0.0,2.0,Shaman,5,23,1,4,5
255,False,2,4.0,2.0,Hunter,5,30,2,4.0,5.0,Shaman,5,23,1,5,4
255,True,4,10.0,7.0,Hunter,4,30,2,4.0,5.0,Shaman,5,19,1,6,3
255,False,3,6.0,3.0,Hunter,4,30,3,9.0,12.0,Shaman,5,19,1,7,2
255,True,3,4.0,3.0,Hunter,2,30,1,0.0,2.0,Shaman,5,15,1,8,1
255,False,3,4.0,3.0,Hunter,2,30,1,0.0,2.0,Shaman,6,15,1,9,0
829,True,1,2.0,3.0,Priest,4,30,1,0.0,2.0,Warlock,4,28,1,1,13
829,False,0,0.0,0.0,Priest,4,30,2,6.0,5.0,Warlock,4,28,1,2,12
829,True,1,3.0,4.0,Priest,4,30,2,6.0,5.0,Warlock,4,28,1,3,11
829,False,0,0.0,0.0,Priest,4,26,1,4.0,4.0,Warlock,5,26,1,4,10
829,True,1,3.0,4.0,Priest,4,26,1,4.0,4.0,Warlock,5,26,1,5,9
829,False,0,0.0,0.0,Priest,4,26,2,6.0,5.0,Warlock,5,26,1,6,8
829,True,1,5.0,4.0,Priest,4,26,1,2.0,4.0,Warlock,5,26,1,7,7
829,False,0,0.0,0.0,Priest,4,26,3,3.0,3.0,Warlock,5,26,1,8,6
829,True,1,4.0,4.0,Priest,5,26,3,3.0,3.0,Warlock,5,26,1,9,5
829,False,0,0.0,0.0,Priest,5,22,4,8.0,5.0,Warlock,5,24,1,10,4
829,True,1,5.0,6.0,Priest,4,22,0,0.0,0.0,Warlock,5,24,1,11,3
829,False,1,5.0,6.0,Priest,4,22,2,5.0,6.0,Warlock,5,22,1,12,2
829,True,3,11.0,14.0,Priest,4,22,0,0.0,0.0,Warlock,5,19,1,13,1
829,False,3,11.0,14.0,Priest,4,22,0,0.0,0.0,Warlock,6,19,1,14,0
1188,False,0,0.0,0.0,Hunter,4,30,1,2.0,3.0,Druid,3,28,0,1,9
1188,True,0,0.0,0.0,Hunter,4,30,0,0.0,0.0,Druid,3,28,0,2,8
1188,False,0,0.0,0.0,Hunter,4,30,1,3.0,2.0,Druid,3,28,0,3,7
1188,True,0,0.0,0.0,Hunter,4,30,1,3.0,2.0,Druid,3,25,0,4,6
1188,False,0,0.0,0.0,Hunter,4,27,2,6.0,7.0,Druid,3,25,0,5,5
1188,True,1,2.0,1.0,Hunter,4,27,2,6.0,7.0,Druid,3,20,0,6,4
1188,False,1,2.0,1.0,Hunter,4,21,3,10.0,13.0,Druid,3,20,0,7,3
1188,True,1,3.0,2.0,Hunter,3,21,2,6.0,7.0,Druid,3,19,0,8,2
1188,False,0,0.0,0.0,Hunter,3,11,3,10.0,11.0,Druid,2,19,0,9,1
1188,True,0,0.0,0.0,Hunter,4,11,3,10.0,11.0,Druid,2,19,0,10,0
184,False,0,0.0,0.0,Hunter,4,29,1,2.0,2.0,Paladin,3,30,0,1,11
184,True,1,1.0,2.0,Hunter,4,29,1,2.0,2.0,Paladin,3,30,0,2,10
184,False,1,1.0,1.0,Hunter,4,27,3,6.0,6.0,Paladin,2,30,0,3,9
184,True,3,4.0,4.0,Hunter,3,24,2,3.0,4.0,Paladin,2,29,0,4,8
184,False,3,4.0,4.0,Hunter,3,21,3,7.0,7.0,Paladin,2,29,0,5,7
184,True,3,4.0,4.0,Hunter,2,21,2,6.0,5.0,Paladin,2,22,0,6,6
184,False,0,0.0,0.0,Hunter,2,19,2,6.0,4.0,Paladin,2,22,0,7,5
184,True,2,2.0,2.0,Hunter,2,19,2,6.0,4.0,Paladin,2,15,0,8,4
184,False,0,0.0,0.0,Hunter,2,15,4,10.0,6.0,Paladin,1,15,0,9,3
184,True,1,2.0,4.0,Hunter,2,15,4,10.0,6.0,Paladin,1,13,0,10,2
184,False,0,0.0,0.0,Hunter,2,8,5,14.0,13.0,Paladin,1,13,0,11,1
184,True,1,2.0,1.0,Hunter,2,7,5,14.0,13.0,Paladin,1,11,0,12,0
1702,False,1,1.0,1.0,Paladin,5,30,0,0.0,0.0,Druid,4,30,0,1,11
1702,True,3,4.0,3.0,Paladin,4,30,0,0.0,0.0,Druid,4,29,0,2,10
1702,False,2,2.0,2.0,Paladin,4,26,0,0.0,0.0,Druid,4,29,0,3,9
1702,True,4,7.0,5.0,Paladin,3,26,0,0.0,0.0,Druid,4,24,0,4,8
1702,False,0,0.0,0.0,Paladin,3,25,0,0.0,0.0,Druid,4,24,0,5,7
1702,True,2,3.0,2.0,Paladin,3,25,0,0.0,0.0,Druid,4,24,0,6,6
1702,False,0,0.0,0.0,Paladin,3,25,1,2.0,4.0,Druid,4,22,0,7,5
1702,True,1,1.0,1.0,Paladin,4,25,1,2.0,4.0,Druid,4,22,0,8,4
1702,False,0,0.0,0.0,Paladin,4,25,4,11.0,12.0,Druid,4,22,0,9,3
1702,True,0,0.0,0.0,Paladin,4,25,1,7.0,5.0,Druid,4,21,0,10,2
1702,False,0,0.0,0.0,Paladin,4,11,3,13.0,11.0,Druid,4,21,0,11,1
1702,True,0,0.0,0.0,Paladin,5,11,3,13.0,11.0,Druid,4,21,0,12,0
1556,True,2,4.0,3.0,Paladin,3,30,0,0.0,0.0,Warrior,6,29,0,1,19
1556,False,1,1.0,1.0,Paladin,3,30,1,2.0,2.0,Warrior,4,29,0,2,18
1556,True,4,4.0,4.0,Paladin,3,28,0,0.0,0.0,Warrior,4,29,0,3,17
1556,False,4,4.0,4.0,Paladin,3,28,1,1.0,3.0,Warrior,4,29,0,4,16
1556,True,7,9.0,7.0,Paladin,2,28,1,1.0,3.0,Warrior,4,22,0,5,15
1556,False,6,7.0,6.0,Paladin,2,28,1,1.0,1.0,Warrior,6,20,0,6,14
1556,True,7,9.0,8.0,Paladin,2,27,0,0.0,0.0,Warrior,7,15,0,7,13
1556,False,1,1.0,1.0,Paladin,2,27,0,0.0,0.0,Warrior,7,15,0,8,12
1556,True,5,7.0,6.0,Paladin,1,27,0,0.0,0.0,Warrior,7,10,0,9,11
1556,False,4,4.0,4.0,Paladin,1,27,0,0.0,0.0,Warrior,7,10,0,10,10
1556,True,5,5.0,5.0,Paladin,2,27,0,0.0,0.0,Warrior,7,7,0,11,9
1556,False,0,0.0,0.0,Paladin,2,25,1,7.0,5.0,Warrior,7,5,0,12,8
1556,True,1,1.0,1.0,Paladin,2,18,0,0.0,0.0,Warrior,7,5,0,13,7
1556,False,1,1.0,1.0,Paladin,2,18,1,5.0,5.0,Warrior,7,5,0,14,6
1556,True,4,10.0,4.0,Paladin,1,18,1,5.0,5.0,Warrior,7,5,0,15,5
1556,False,2,2.0,2.0,Paladin,1,18,2,10.0,8.0,Warrior,6,5,0,16,4
1556,True,3,6.0,3.0,Paladin,1,18,2,10.0,8.0,Warrior,6,5,0,17,3
1556,False,0,0.0,0.0,Paladin,1,18,2,10.0,9.0,Warrior,5,5,0,18,2
1556,True,1,1.0,1.0,Paladin,2,18,2,10.0,9.0,Warrior,5,5,0,19,1
1556,False,0,0.0,0.0,Paladin,2,-6,3,20.0,15.0,Warrior,5,5,0,20,0
2015,True,0,0.0,0.0,Warrior,5,30,0,0.0,0.0,Hunter,6,30,0,1,12
2015,False,0,0.0,0.0,Warrior,5,30,1,2.0,2.0,Hunter,6,30,0,2,11
2015,True,1,1.0,3.0,Warrior,5,30,1,2.0,2.0,Hunter,6,30,0,3,10
2015,False,0,0.0,0.0,Warrior,5,30,1,2.0,1.0,Hunter,6,29,0,4,9
2015,True,1,2.0,2.0,Warrior,5,30,0,0.0,0.0,Hunter,6,29,0,5,8
2015,False,1,2.0,2.0,Warrior,5,30,1,4.0,3.0,Hunter,6,29,0,6,7
2015,True,0,0.0,0.0,Warrior,4,26,0,0.0,0.0,Hunter,6,29,0,7,6
2015,False,0,0.0,0.0,Warrior,4,26,1,6.0,5.0,Hunter,5,29,0,8,5
2015,True,1,5.0,5.0,Warrior,4,26,1,6.0,5.0,Hunter,5,26,0,9,4
2015,False,0,0.0,0.0,Warrior,4,16,2,9.0,9.0,Hunter,4,26,0,10,3
2015,True,0,0.0,0.0,Warrior,4,14,1,6.0,5.0,Hunter,4,26,0,11,2
2015,False,0,0.0,0.0,Warrior,4,10,4,15.0,14.0,Hunter,4,26,0,12,1
2015,True,0,0.0,0.0,Warrior,5,-3,1,6.0,4.0,Hunter,4,26,0,13,0
1341,False,0,0.0,0.0,Mage,6,30,1,1.0,4.0,Priest,4,30,1,1,20
1341,True,3,3.0,6.0,Mage,5,30,1,2.0,4.0,Priest,4,30,1,2,19
1341,False,1,0.0,2.0,Mage,5,30,1,2.0,4.0,Priest,4,30,1,3,18
1341,True,2,2.0,6.0,Mage,3,30,1,2.0,4.0,Priest,4,28,1,4,17
1341,False,1,2.0,4.0,Mage,3,30,2,3.0,9.0,Priest,5,24,1,5,16
1341,True,1,2.0,3.0,Mage,3,30,0,0.0,0.0,Priest,5,23,1,6,15
1341,False,1,2.0,3.0,Mage,3,30,1,4.0,4.0,Priest,6,23,1,7,14
1341,True,1,2.0,3.0,Mage,4,30,0,0.0,0.0,Priest,6,18,1,8,13
1341,False,1,2.0,3.0,Mage,4,30,2,4.0,8.0,Priest,5,20,1,9,12
1341,True,2,4.0,6.0,Mage,3,30,0,0.0,0.0,Priest,5,17,1,10,11
1341,False,2,4.0,6.0,Mage,3,30,1,3.0,6.0,Priest,5,19,1,11,10
1341,True,2,6.0,7.0,Mage,3,30,0,0.0,0.0,Priest,5,15,1,12,9
1341,False,2,6.0,5.0,Mage,3,30,2,9.0,8.0,Priest,4,15,1,13,8
1341,True,5,9.0,11.0,Mage,1,30,0,0.0,0.0,Priest,4,5,1,14,7
1341,False,1,2.0,1.0,Mage,1,28,0,0.0,0.0,Priest,4,9,1,15,6
1341,True,2,4.0,4.0,Mage,0,28,0,0.0,0.0,Priest,4,4,1,16,5
1341,False,2,4.0,4.0,Mage,0,26,1,2.0,3.0,Priest,3,8,1,17,4
1341,True,2,5.0,4.0,Mage,0,26,1,2.0,3.0,Priest,3,2,1,18,3
1341,False,1,2.0,3.0,Mage,0,26,0,0.0,0.0,Priest,3,4,1,19,2
1341,True,2,4.0,6.0,Mage,0,26,0,0.0,0.0,Priest,3,1,1,20,1
1341,False,1,2.0,3.0,Mage,0,26,1,5.0,4.0,Priest,2,3,1,21,0
1851,True,1,1.0,3.0,Priest,4,29,1,1.0,1.0,Mage,5,30,0,1,15
1851,False,1,1.0,3.0,Priest,4,28,3,4.0,6.0,Mage,3,30,0,2,14
1851,True,1,3.0,3.0,Priest,4,28,1,1.0,2.0,Mage,3,30,0,3,13
1851,False,1,1.0,3.0,Priest,4,27,2,3.0,10.0,Mage,3,30,0,4,12
1851,True,2,6.0,9.0,Priest,4,27,3,4.0,11.0,Mage,3,30,0,5,11
1851,False,1,5.0,6.0,Priest,4,26,4,7.0,14.0,Mage,3,30,0,6,10
1851,True,2,8.0,10.0,Priest,4,26,4,7.0,9.0,Mage,3,30,0,7,9
1851,False,1,5.0,9.0,Priest,4,22,5,8.0,7.0,Mage,3,30,0,8,8
1851,True,3,9.0,14.0,Priest,4,22,5,9.0,6.0,Mage,3,30,0,9,7
1851,False,1,5.0,7.0,Priest,6,15,4,8.0,5.0,Mage,4,30,0,10,6
1851,True,2,10.0,12.0,Priest,6,17,4,8.0,5.0,Mage,4,30,0,11,5
1851,False,0,0.0,0.0,Priest,6,13,4,8.0,5.0,Mage,4,30,0,12,4
1851,True,1,6.0,7.0,Priest,6,15,4,8.0,5.0,Mage,4,30,0,13,3
1851,False,0,0.0,0.0,Priest,6,5,6,11.0,7.0,Mage,3,30,0,14,2
1851,True,1,6.0,6.0,Priest,6,7,6,11.0,7.0,Mage,3,30,0,15,1
1851,False,0,0.0,0.0,Priest,6,0,6,9.0,9.0,Mage,2,30,0,16,0
800,True,1,1.0,2.0,Priest,5,30,0,0.0,0.0,Rogue,6,30,0,1,23
800,False,1,1.0,2.0,Priest,5,30,0,0.0,0.0,Rogue,7,30,0,2,22
800,True,1,3.0,6.0,Priest,5,30,0,0.0,0.0,Rogue,7,27,0,3,21
800,False,0,0.0,0.0,Priest,6,28,1,2.0,1.0,Rogue,6,27,0,4,20
800,True,2,2.0,5.0,Priest,6,28,1,2.0,1.0,Rogue,6,27,0,5,19
800,False,0,0.0,0.0,Priest,6,28,0,0.0,0.0,Rogue,7,27,0,6,18
800,True,1,3.0,5.0,Priest,6,28,0,0.0,0.0,Rogue,7,27,0,7,17
800,False,1,3.0,5.0,Priest,6,28,1,4.0,4.0,Rogue,8,27,0,8,16
800,True,3,5.0,8.0,Priest,7,28,1,4.0,1.0,Rogue,8,27,0,9,15
800,False,0,0.0,0.0,Priest,7,20,2,7.0,7.0,Rogue,6,24,0,10,14
800,True,1,2.0,3.0,Priest,6,20,0,0.0,0.0,Rogue,6,24,0,11,13
800,False,0,0.0,0.0,Priest,6,20,3,7.0,9.0,Rogue,4,24,0,12,12
800,True,2,5.0,6.0,Priest,5,22,3,7.0,9.0,Rogue,4,29,0,13,11
800,False,0,0.0,0.0,Priest,6,18,4,9.0,11.0,Rogue,5,29,0,14,10
800,True,0,0.0,0.0,Priest,5,20,0,0.0,0.0,Rogue,5,27,0,15,9
800,False,0,0.0,0.0,Priest,5,20,1,3.0,3.0,Rogue,7,27,0,16,8
800,True,3,8.0,16.0,Priest,3,20,1,3.0,3.0,Rogue,7,30,0,17,7
800,False,1,4.0,5.0,Priest,3,20,4,11.0,8.0,Rogue,5,30,0,18,6
800,True,3,9.0,7.0,Priest,2,20,2,5.0,4.0,Rogue,5,30,0,19,5
800,False,1,4.0,1.0,Priest,3,20,1,5.0,5.0,Rogue,6,30,0,20,4
